From_Category,To_Category,Percentage_of_finished_paths,Percentage_of_unfinished_paths
C0094,C0135,100.0,0.0
C0094,C0136,66.66666666666667,33.333333333333336
C0094,C0137,75.0,25.0
C0094,C0138,100.0,0.0
C0094,C0139,100.0,0.0
C0094,C0140,100.0,0.0
C0094,C0143,100.0,0.0
C0094,C0144,100.0,0.0
C0095,C0001,70.08547008547009,29.914529914529915
C0095,C0002,0.0,100.0
C0095,C0003,100.0,0.0
C0095,C0004,100.0,0.0
C0095,C0005,100.0,0.0
C0095,C0006,66.66666666666667,33.333333333333336
C0095,C0007,80.0,20.0
C0095,C0008,72.41379310344827,27.586206896551722
C0095,C0009,71.42857142857143,28.571428571428573
C0095,C0010,88.88888888888889,11.11111111111111
C0095,C0011,75.0,25.0
C0095,C0012,100.0,0.0
C0095,C0013,0.0,100.0
C0095,C0014,63.63636363636363,36.36363636363637
C0095,C0016,58.62068965517241,41.37931034482759
C0095,C0017,0.0,100.0
C0095,C0020,100.0,0.0
C0095,C0028,100.0,0.0
C0095,C0031,100.0,0.0
C0095,C0032,100.0,0.0
C0095,C0034,0.0,100.0
C0095,C0035,50.0,50.0
C0095,C0038,100.0,0.0
C0095,C0040,0.0,100.0
C0095,C0041,50.0,50.0
C0095,C0042,84.61538461538461,15.384615384615385
C0095,C0045,100.0,0.0
C0095,C0046,100.0,0.0
C0095,C0049,80.0,20.0
C0095,C0051,85.71428571428571,14.285714285714286
C0095,C0053,100.0,0.0
C0095,C0054,0.0,100.0
C0095,C0055,100.0,0.0
C0095,C0056,0.0,100.0
C0095,C0057,100.0,0.0
C0095,C0059,25.0,75.0
C0095,C0062,83.33333333333333,16.666666666666668
C0095,C0063,0.0,100.0
C0095,C0067,50.0,50.0
C0095,C0068,100.0,0.0
C0095,C0073,100.0,0.0
C0095,C0075,0.0,100.0
C0095,C0078,88.88888888888889,11.11111111111111
C0095,C0080,100.0,0.0
C0095,C0081,100.0,0.0
C0095,C0084,0.0,100.0
C0095,C0089,0.0,100.0
C0095,C0098,0.0,100.0
C0095,C0102,100.0,0.0
C0095,C0104,80.0,20.0
C0095,C0105,100.0,0.0
C0095,C0107,0.0,100.0
C0095,C0108,0.0,100.0
C0095,C0117,44.44444444444444,55.55555555555556
C0095,C0118,100.0,0.0
C0095,C0119,71.42857142857143,28.571428571428573
C0095,C0120,100.0,0.0
C0095,C0121,100.0,0.0
C0095,C0123,100.0,0.0
C0095,C0125,100.0,0.0
C0095,C0126,0.0,100.0
C0095,C0129,0.0,100.0
C0095,C0130,33.333333333333336,66.66666666666667
C0095,C0133,100.0,0.0
C0095,C0134,40.0,60.0
C0095,C0135,66.66666666666667,33.333333333333336
C0095,C0137,0.0,100.0
C0095,C0139,100.0,0.0
C0095,C0142,0.0,100.0
C0095,C0143,100.0,0.0
C0095,C0144,75.0,25.0
C0096,C0001,78.70036101083032,21.299638989169676
C0096,C0002,66.66666666666667,33.333333333333336
C0096,C0003,100.0,0.0
C0096,C0004,77.77777777777777,22.22222222222222
C0096,C0005,84.21052631578948,15.789473684210526
C0096,C0006,85.71428571428571,14.285714285714286
C0096,C0007,54.54545454545455,45.45454545454545
C0096,C0008,85.5421686746988,14.457831325301205
C0096,C0009,70.0,30.0
C0096,C0010,100.0,0.0
C0096,C0011,57.142857142857146,42.857142857142854
C0096,C0012,100.0,0.0
C0096,C0013,85.71428571428571,14.285714285714286
C0096,C0014,75.86206896551724,24.137931034482758
C0096,C0015,63.63636363636363,36.36363636363637
C0096,C0016,77.46478873239437,22.535211267605632
C0096,C0017,66.66666666666667,33.333333333333336
C0096,C0019,100.0,0.0
C0096,C0020,100.0,0.0
C0096,C0022,100.0,0.0
C0096,C0023,50.0,50.0
C0096,C0024,100.0,0.0
C0096,C0025,0.0,100.0
C0096,C0029,100.0,0.0
C0096,C0031,76.92307692307692,23.076923076923077
C0096,C0032,100.0,0.0
C0096,C0034,50.0,50.0
C0096,C0035,100.0,0.0
C0096,C0038,100.0,0.0
C0096,C0040,50.0,50.0
C0096,C0041,100.0,0.0
C0096,C0042,33.333333333333336,66.66666666666667
C0096,C0043,100.0,0.0
C0096,C0045,100.0,0.0
C0096,C0048,0.0,100.0
C0096,C0049,90.0,10.0
C0096,C0051,87.5,12.5
C0096,C0052,100.0,0.0
C0096,C0053,100.0,0.0
C0096,C0054,81.81818181818181,18.181818181818183
C0096,C0055,90.9090909090909,9.090909090909092
C0096,C0056,75.0,25.0
C0096,C0057,100.0,0.0
C0096,C0058,0.0,100.0
C0096,C0059,100.0,0.0
C0096,C0061,66.66666666666667,33.333333333333336
C0096,C0062,77.77777777777777,22.22222222222222
C0096,C0065,66.66666666666667,33.333333333333336
C0096,C0066,0.0,100.0
C0096,C0067,50.0,50.0
C0096,C0068,100.0,0.0
C0096,C0071,100.0,0.0
C0096,C0072,50.0,50.0
C0096,C0073,100.0,0.0
C0096,C0074,75.0,25.0
C0096,C0076,100.0,0.0
C0096,C0080,0.0,100.0
C0096,C0081,100.0,0.0
C0096,C0082,100.0,0.0
C0096,C0084,0.0,100.0
C0096,C0085,0.0,100.0
C0096,C0087,100.0,0.0
C0096,C0089,75.0,25.0
C0096,C0090,100.0,0.0
C0096,C0093,100.0,0.0
C0096,C0096,66.66666666666667,33.333333333333336
C0096,C0097,100.0,0.0
C0096,C0098,75.0,25.0
C0096,C0101,100.0,0.0
C0096,C0102,25.0,75.0
C0096,C0104,100.0,0.0
C0096,C0105,100.0,0.0
C0096,C0106,0.0,100.0
C0096,C0107,0.0,100.0
C0096,C0108,66.66666666666667,33.333333333333336
C0096,C0109,100.0,0.0
C0096,C0110,100.0,0.0
C0096,C0111,100.0,0.0
C0096,C0112,0.0,100.0
C0096,C0113,50.0,50.0
C0096,C0114,100.0,0.0
C0096,C0115,100.0,0.0
C0096,C0116,0.0,100.0
C0096,C0117,65.51724137931035,34.48275862068966
C0096,C0118,90.47619047619048,9.523809523809524
C0096,C0119,81.81818181818181,18.181818181818183
C0096,C0120,80.0,20.0
C0096,C0121,100.0,0.0
C0096,C0122,100.0,0.0
C0096,C0123,80.0,20.0
C0096,C0124,0.0,100.0
C0096,C0125,0.0,100.0
C0096,C0126,0.0,100.0
C0096,C0127,100.0,0.0
C0096,C0129,40.0,60.0
C0096,C0131,100.0,0.0
C0096,C0133,62.5,37.5
C0096,C0134,0.0,100.0
C0096,C0135,87.5,12.5
C0096,C0137,100.0,0.0
C0096,C0138,100.0,0.0
C0096,C0139,88.88888888888889,11.11111111111111
C0096,C0140,100.0,0.0
C0096,C0141,100.0,0.0
C0096,C0142,100.0,0.0
C0096,C0143,80.0,20.0
C0096,C0144,80.0,20.0
C0096,C0145,100.0,0.0
C0097,C0001,63.111111111111114,36.888888888888886
C0097,C0002,50.0,50.0
C0097,C0003,25.0,75.0
C0097,C0004,76.47058823529412,23.529411764705884
C0097,C0005,78.57142857142857,21.428571428571427
C0097,C0006,100.0,0.0
C0097,C0007,47.82608695652174,52.17391304347826
C0097,C0008,76.78571428571429,23.214285714285715
C0097,C0009,20.0,80.0
C0097,C0010,25.0,75.0
C0097,C0011,71.42857142857143,28.571428571428573
C0097,C0013,66.66666666666667,33.333333333333336
C0097,C0014,48.57142857142857,51.42857142857143
C0097,C0015,100.0,0.0
C0097,C0016,62.6865671641791,37.3134328358209
C0097,C0017,50.0,50.0
C0097,C0020,0.0,100.0
C0097,C0021,100.0,0.0
C0097,C0022,0.0,100.0
C0097,C0023,100.0,0.0
C0097,C0025,33.333333333333336,66.66666666666667
C0097,C0026,100.0,0.0
C0097,C0027,0.0,100.0
C0097,C0028,100.0,0.0
C0097,C0031,83.33333333333333,16.666666666666668
C0097,C0034,100.0,0.0
C0097,C0035,100.0,0.0
C0097,C0036,100.0,0.0
C0097,C0038,100.0,0.0
C0097,C0040,33.333333333333336,66.66666666666667
C0097,C0041,40.0,60.0
C0097,C0042,40.0,60.0
C0097,C0043,0.0,100.0
C0097,C0044,0.0,100.0
C0097,C0045,0.0,100.0
C0097,C0047,100.0,0.0
C0097,C0048,50.0,50.0
C0097,C0049,66.66666666666667,33.333333333333336
C0097,C0051,75.0,25.0
C0097,C0052,66.66666666666667,33.333333333333336
C0097,C0053,100.0,0.0
C0097,C0055,100.0,0.0
C0097,C0056,50.0,50.0
C0097,C0057,100.0,0.0
C0097,C0058,50.0,50.0
C0097,C0059,75.0,25.0
C0097,C0060,50.0,50.0
C0097,C0061,100.0,0.0
C0097,C0062,100.0,0.0
C0097,C0063,100.0,0.0
C0097,C0064,66.66666666666667,33.333333333333336
C0097,C0065,0.0,100.0
C0097,C0068,33.333333333333336,66.66666666666667
C0097,C0076,50.0,50.0
C0097,C0079,0.0,100.0
C0097,C0081,100.0,0.0
C0097,C0082,100.0,0.0
C0097,C0084,0.0,100.0
C0097,C0085,66.66666666666667,33.333333333333336
C0097,C0086,100.0,0.0
C0097,C0088,66.66666666666667,33.333333333333336
C0097,C0091,0.0,100.0
C0097,C0093,0.0,100.0
C0097,C0096,50.0,50.0
C0097,C0097,66.66666666666667,33.333333333333336
C0097,C0098,25.0,75.0
C0097,C0100,0.0,100.0
C0097,C0104,0.0,100.0
C0097,C0105,100.0,0.0
C0097,C0107,50.0,50.0
C0097,C0108,71.42857142857143,28.571428571428573
C0097,C0110,33.333333333333336,66.66666666666667
C0097,C0111,100.0,0.0
C0097,C0114,100.0,0.0
C0097,C0117,61.224489795918366,38.775510204081634
C0097,C0118,70.0,30.0
C0097,C0119,62.5,37.5
C0097,C0120,100.0,0.0
C0097,C0121,66.66666666666667,33.333333333333336
C0097,C0122,100.0,0.0
C0097,C0123,100.0,0.0
C0097,C0124,50.0,50.0
C0097,C0129,37.5,62.5
C0097,C0130,0.0,100.0
C0097,C0131,100.0,0.0
C0097,C0132,33.333333333333336,66.66666666666667
C0097,C0133,92.85714285714286,7.142857142857143
C0097,C0134,0.0,100.0
C0097,C0135,50.0,50.0
C0097,C0137,75.0,25.0
C0097,C0139,83.33333333333333,16.666666666666668
C0097,C0140,50.0,50.0
C0097,C0142,0.0,100.0
C0097,C0143,100.0,0.0
C0097,C0144,50.0,50.0
C0098,C0001,68.66995073891626,31.330049261083744
C0098,C0002,63.63636363636363,36.36363636363637
C0098,C0003,73.91304347826087,26.08695652173913
C0098,C0004,66.66666666666667,33.333333333333336
C0098,C0005,92.06349206349206,7.936507936507937
C0098,C0006,74.0,26.0
C0098,C0007,46.464646464646464,53.535353535353536
C0098,C0008,80.0796812749004,19.9203187250996
C0098,C0009,63.75,36.25
C0098,C0010,76.92307692307692,23.076923076923077
C0098,C0011,48.275862068965516,51.724137931034484
C0098,C0012,89.47368421052632,10.526315789473685
C0098,C0013,73.91304347826087,26.08695652173913
C0098,C0014,68.31683168316832,31.683168316831683
C0098,C0015,69.56521739130434,30.434782608695652
C0098,C0016,67.22408026755853,32.77591973244147
C0098,C0017,63.63636363636363,36.36363636363637
C0098,C0019,80.0,20.0
C0098,C0020,25.0,75.0
C0098,C0021,75.0,25.0
C0098,C0022,90.0,10.0
C0098,C0023,20.0,80.0
C0098,C0024,66.66666666666667,33.333333333333336
C0098,C0025,66.66666666666667,33.333333333333336
C0098,C0026,33.333333333333336,66.66666666666667
C0098,C0027,100.0,0.0
C0098,C0028,62.5,37.5
C0098,C0029,100.0,0.0
C0098,C0030,0.0,100.0
C0098,C0031,83.33333333333333,16.666666666666668
C0098,C0032,66.66666666666667,33.333333333333336
C0098,C0033,88.88888888888889,11.11111111111111
C0098,C0034,80.0,20.0
C0098,C0035,53.333333333333336,46.666666666666664
C0098,C0037,25.0,75.0
C0098,C0038,76.92307692307692,23.076923076923077
C0098,C0039,0.0,100.0
C0098,C0040,75.0,25.0
C0098,C0041,36.36363636363637,63.63636363636363
C0098,C0042,48.148148148148145,51.851851851851855
C0098,C0043,0.0,100.0
C0098,C0044,33.333333333333336,66.66666666666667
C0098,C0045,80.0,20.0
C0098,C0046,36.36363636363637,63.63636363636363
C0098,C0047,0.0,100.0
C0098,C0048,42.857142857142854,57.142857142857146
C0098,C0049,83.33333333333333,16.666666666666668
C0098,C0050,100.0,0.0
C0098,C0051,84.61538461538461,15.384615384615385
C0098,C0052,84.61538461538461,15.384615384615385
C0098,C0053,91.11111111111111,8.88888888888889
C0098,C0054,90.9090909090909,9.090909090909092
C0098,C0055,87.09677419354838,12.903225806451612
C0098,C0056,63.333333333333336,36.666666666666664
C0098,C0057,55.55555555555556,44.44444444444444
C0098,C0058,85.71428571428571,14.285714285714286
C0098,C0059,72.72727272727273,27.272727272727273
C0098,C0061,40.0,60.0
C0098,C0062,79.16666666666667,20.833333333333332
C0098,C0063,71.42857142857143,28.571428571428573
C0098,C0064,100.0,0.0
C0098,C0065,66.66666666666667,33.333333333333336
C0098,C0067,88.23529411764706,11.764705882352942
C0098,C0068,75.0,25.0
C0098,C0070,42.10526315789474,57.89473684210526
C0098,C0071,50.0,50.0
C0098,C0072,54.54545454545455,45.45454545454545
C0098,C0073,50.0,50.0
C0098,C0074,66.66666666666667,33.333333333333336
C0098,C0075,100.0,0.0
C0098,C0076,42.857142857142854,57.142857142857146
C0098,C0077,100.0,0.0
C0098,C0078,71.42857142857143,28.571428571428573
C0098,C0079,100.0,0.0
C0098,C0080,0.0,100.0
C0098,C0081,62.5,37.5
C0098,C0082,60.0,40.0
C0098,C0083,50.0,50.0
C0098,C0084,60.0,40.0
C0098,C0085,0.0,100.0
C0098,C0086,66.66666666666667,33.333333333333336
C0098,C0087,80.0,20.0
C0098,C0088,100.0,0.0
C0098,C0089,61.53846153846154,38.46153846153846
C0098,C0091,0.0,100.0
C0098,C0092,100.0,0.0
C0098,C0093,72.72727272727273,27.272727272727273
C0098,C0094,0.0,100.0
C0098,C0096,60.0,40.0
C0098,C0097,33.333333333333336,66.66666666666667
C0098,C0098,75.0,25.0
C0098,C0099,50.0,50.0
C0098,C0100,100.0,0.0
C0098,C0101,0.0,100.0
C0098,C0102,85.71428571428571,14.285714285714286
C0098,C0103,50.0,50.0
C0098,C0104,50.0,50.0
C0098,C0105,76.92307692307692,23.076923076923077
C0098,C0107,33.333333333333336,66.66666666666667
C0098,C0108,28.571428571428573,71.42857142857143
C0098,C0109,94.73684210526316,5.2631578947368425
C0098,C0110,75.0,25.0
C0098,C0111,50.0,50.0
C0098,C0112,100.0,0.0
C0098,C0114,62.5,37.5
C0098,C0115,72.72727272727273,27.272727272727273
C0098,C0116,100.0,0.0
C0098,C0117,61.29032258064516,38.70967741935484
C0098,C0118,78.0,22.0
C0098,C0119,76.92307692307692,23.076923076923077
C0098,C0120,90.0,10.0
C0098,C0121,87.5,12.5
C0098,C0122,95.23809523809524,4.761904761904762
C0098,C0123,100.0,0.0
C0098,C0124,85.71428571428571,14.285714285714286
C0098,C0125,100.0,0.0
C0098,C0126,100.0,0.0
C0098,C0127,75.0,25.0
C0098,C0128,100.0,0.0
C0098,C0129,52.94117647058823,47.05882352941177
C0098,C0130,68.75,31.25
C0098,C0132,83.33333333333333,16.666666666666668
C0098,C0133,41.666666666666664,58.333333333333336
C0098,C0134,52.94117647058823,47.05882352941177
C0098,C0135,56.0,44.0
C0098,C0136,62.5,37.5
C0098,C0137,66.66666666666667,33.333333333333336
C0098,C0138,71.42857142857143,28.571428571428573
C0098,C0139,86.66666666666667,13.333333333333334
C0098,C0140,58.333333333333336,41.666666666666664
C0098,C0141,100.0,0.0
C0098,C0142,83.33333333333333,16.666666666666668
C0098,C0143,66.66666666666667,33.333333333333336
C0098,C0144,78.26086956521739,21.73913043478261
C0098,C0145,88.88888888888889,11.11111111111111
C0098,C0146,66.66666666666667,33.333333333333336
C0099,C0001,74.6938775510204,25.306122448979593
C0099,C0002,25.0,75.0
C0099,C0003,57.142857142857146,42.857142857142854
C0099,C0004,80.0,20.0
C0099,C0005,95.83333333333333,4.166666666666667
C0099,C0006,50.0,50.0
C0099,C0007,64.28571428571429,35.714285714285715
C0099,C0008,84.61538461538461,15.384615384615385
C0099,C0009,65.38461538461539,34.61538461538461
C0099,C0010,81.81818181818181,18.181818181818183
C0099,C0011,71.42857142857143,28.571428571428573
C0099,C0012,100.0,0.0
C0099,C0013,85.71428571428571,14.285714285714286
C0099,C0014,68.96551724137932,31.03448275862069
C0099,C0015,83.33333333333333,16.666666666666668
C0099,C0016,78.26086956521739,21.73913043478261
C0099,C0017,25.0,75.0
C0099,C0019,100.0,0.0
C0099,C0020,0.0,100.0
C0099,C0021,50.0,50.0
C0099,C0022,50.0,50.0
C0099,C0023,100.0,0.0
C0099,C0025,0.0,100.0
C0099,C0029,100.0,0.0
C0099,C0031,100.0,0.0
C0099,C0033,0.0,100.0
C0099,C0034,50.0,50.0
C0099,C0035,100.0,0.0
C0099,C0038,33.333333333333336,66.66666666666667
C0099,C0040,66.66666666666667,33.333333333333336
C0099,C0041,100.0,0.0
C0099,C0042,100.0,0.0
C0099,C0043,40.0,60.0
C0099,C0044,100.0,0.0
C0099,C0045,100.0,0.0
C0099,C0047,50.0,50.0
C0099,C0048,0.0,100.0
C0099,C0049,100.0,0.0
C0099,C0050,100.0,0.0
C0099,C0051,85.71428571428571,14.285714285714286
C0099,C0052,100.0,0.0
C0099,C0053,80.0,20.0
C0099,C0054,80.0,20.0
C0099,C0055,80.0,20.0
C0099,C0056,85.71428571428571,14.285714285714286
C0099,C0057,0.0,100.0
C0099,C0059,66.66666666666667,33.333333333333336
C0099,C0060,100.0,0.0
C0099,C0061,50.0,50.0
C0099,C0063,100.0,0.0
C0099,C0065,75.0,25.0
C0099,C0066,0.0,100.0
C0099,C0067,88.88888888888889,11.11111111111111
C0099,C0068,75.0,25.0
C0099,C0070,0.0,100.0
C0099,C0071,0.0,100.0
C0099,C0073,0.0,100.0
C0099,C0074,75.0,25.0
C0099,C0076,90.0,10.0
C0099,C0078,0.0,100.0
C0099,C0080,0.0,100.0
C0099,C0081,100.0,0.0
C0099,C0085,100.0,0.0
C0099,C0086,0.0,100.0
C0099,C0089,83.33333333333333,16.666666666666668
C0099,C0090,100.0,0.0
C0099,C0091,50.0,50.0
C0099,C0093,50.0,50.0
C0099,C0094,100.0,0.0
C0099,C0095,100.0,0.0
C0099,C0097,0.0,100.0
C0099,C0098,50.0,50.0
C0099,C0100,100.0,0.0
C0099,C0101,0.0,100.0
C0099,C0102,100.0,0.0
C0099,C0103,100.0,0.0
C0099,C0104,0.0,100.0
C0099,C0105,100.0,0.0
C0099,C0108,0.0,100.0
C0099,C0111,80.0,20.0
C0099,C0114,100.0,0.0
C0099,C0115,100.0,0.0
C0099,C0116,0.0,100.0
C0099,C0117,63.63636363636363,36.36363636363637
C0099,C0118,93.75,6.25
C0099,C0119,80.0,20.0
C0099,C0120,100.0,0.0
C0099,C0121,100.0,0.0
C0099,C0122,100.0,0.0
C0099,C0123,85.71428571428571,14.285714285714286
C0099,C0126,100.0,0.0
C0099,C0127,100.0,0.0
C0099,C0128,75.0,25.0
C0099,C0129,83.33333333333333,16.666666666666668
C0099,C0132,33.333333333333336,66.66666666666667
C0099,C0133,66.66666666666667,33.333333333333336
C0099,C0134,0.0,100.0
C0099,C0136,100.0,0.0
C0099,C0137,60.0,40.0
C0099,C0138,66.66666666666667,33.333333333333336
C0099,C0139,100.0,0.0
C0099,C0142,66.66666666666667,33.333333333333336
C0099,C0143,100.0,0.0
C0099,C0144,100.0,0.0
C0099,C0145,50.0,50.0
C0100,C0001,71.52317880794702,28.47682119205298
C0100,C0002,0.0,100.0
C0100,C0003,0.0,100.0
C0100,C0004,60.0,40.0
C0100,C0005,92.5925925925926,7.407407407407407
C0100,C0006,0.0,100.0
C0100,C0007,45.45454545454545,54.54545454545455
C0100,C0008,88.70967741935483,11.290322580645162
C0100,C0009,58.333333333333336,41.666666666666664
C0100,C0011,50.0,50.0
C0100,C0013,0.0,100.0
C0100,C0014,73.33333333333333,26.666666666666668
C0100,C0015,100.0,0.0
C0100,C0016,70.96774193548387,29.032258064516128
C0100,C0017,0.0,100.0
C0100,C0022,0.0,100.0
C0100,C0028,80.0,20.0
C0100,C0030,66.66666666666667,33.333333333333336
C0100,C0031,0.0,100.0
C0100,C0035,0.0,100.0
C0100,C0039,66.66666666666667,33.333333333333336
C0100,C0042,50.0,50.0
C0100,C0043,0.0,100.0
C0100,C0044,0.0,100.0
C0100,C0045,100.0,0.0
C0100,C0046,0.0,100.0
C0100,C0049,83.33333333333333,16.666666666666668
C0100,C0051,100.0,0.0
C0100,C0052,85.71428571428571,14.285714285714286
C0100,C0053,100.0,0.0
C0100,C0054,71.42857142857143,28.571428571428573
C0100,C0055,90.9090909090909,9.090909090909092
C0100,C0056,100.0,0.0
C0100,C0057,50.0,50.0
C0100,C0058,100.0,0.0
C0100,C0059,100.0,0.0
C0100,C0061,100.0,0.0
C0100,C0062,100.0,0.0
C0100,C0063,66.66666666666667,33.333333333333336
C0100,C0065,66.66666666666667,33.333333333333336
C0100,C0067,75.0,25.0
C0100,C0068,0.0,100.0
C0100,C0072,0.0,100.0
C0100,C0073,50.0,50.0
C0100,C0074,100.0,0.0
C0100,C0080,0.0,100.0
C0100,C0081,100.0,0.0
C0100,C0082,0.0,100.0
C0100,C0086,50.0,50.0
C0100,C0088,0.0,100.0
C0100,C0089,0.0,100.0
C0100,C0096,0.0,100.0
C0100,C0098,100.0,0.0
C0100,C0100,100.0,0.0
C0100,C0102,100.0,0.0
C0100,C0105,100.0,0.0
C0100,C0109,100.0,0.0
C0100,C0110,40.0,60.0
C0100,C0111,100.0,0.0
C0100,C0114,100.0,0.0
C0100,C0115,100.0,0.0
C0100,C0117,54.54545454545455,45.45454545454545
C0100,C0118,66.66666666666667,33.333333333333336
C0100,C0119,100.0,0.0
C0100,C0120,80.0,20.0
C0100,C0121,100.0,0.0
C0100,C0122,100.0,0.0
C0100,C0123,100.0,0.0
C0100,C0125,100.0,0.0
C0100,C0126,50.0,50.0
C0100,C0129,0.0,100.0
C0100,C0131,100.0,0.0
C0100,C0133,100.0,0.0
C0100,C0134,50.0,50.0
C0100,C0135,0.0,100.0
C0100,C0137,50.0,50.0
C0100,C0138,0.0,100.0
C0100,C0139,88.88888888888889,11.11111111111111
C0100,C0140,0.0,100.0
C0100,C0141,0.0,100.0
C0100,C0143,100.0,0.0
C0100,C0144,100.0,0.0
C0100,C0145,100.0,0.0
C0100,C0146,100.0,0.0
C0101,C0001,68.45238095238095,31.547619047619047
C0101,C0003,75.0,25.0
C0101,C0004,100.0,0.0
C0101,C0005,84.61538461538461,15.384615384615385
C0101,C0006,72.72727272727273,27.272727272727273
C0101,C0007,33.333333333333336,66.66666666666667
C0101,C0008,75.0,25.0
C0101,C0009,78.57142857142857,21.428571428571427
C0101,C0010,0.0,100.0
C0101,C0011,66.66666666666667,33.333333333333336
C0101,C0012,100.0,0.0
C0101,C0013,33.333333333333336,66.66666666666667
C0101,C0014,75.0,25.0
C0101,C0015,0.0,100.0
C0101,C0016,62.5,37.5
C0101,C0019,100.0,0.0
C0101,C0022,66.66666666666667,33.333333333333336
C0101,C0023,100.0,0.0
C0101,C0026,100.0,0.0
C0101,C0028,100.0,0.0
C0101,C0031,100.0,0.0
C0101,C0032,83.33333333333333,16.666666666666668
C0101,C0033,100.0,0.0
C0101,C0034,60.0,40.0
C0101,C0035,50.0,50.0
C0101,C0037,100.0,0.0
C0101,C0041,0.0,100.0
C0101,C0042,0.0,100.0
C0101,C0045,50.0,50.0
C0101,C0047,50.0,50.0
C0101,C0048,50.0,50.0
C0101,C0049,100.0,0.0
C0101,C0051,100.0,0.0
C0101,C0052,66.66666666666667,33.333333333333336
C0101,C0053,71.42857142857143,28.571428571428573
C0101,C0054,50.0,50.0
C0101,C0055,100.0,0.0
C0101,C0056,71.42857142857143,28.571428571428573
C0101,C0057,50.0,50.0
C0101,C0059,100.0,0.0
C0101,C0060,66.66666666666667,33.333333333333336
C0101,C0061,100.0,0.0
C0101,C0062,33.333333333333336,66.66666666666667
C0101,C0063,0.0,100.0
C0101,C0064,100.0,0.0
C0101,C0065,100.0,0.0
C0101,C0067,87.5,12.5
C0101,C0068,50.0,50.0
C0101,C0070,0.0,100.0
C0101,C0071,100.0,0.0
C0101,C0074,100.0,0.0
C0101,C0078,0.0,100.0
C0101,C0081,100.0,0.0
C0101,C0083,0.0,100.0
C0101,C0084,60.0,40.0
C0101,C0085,100.0,0.0
C0101,C0086,100.0,0.0
C0101,C0089,33.333333333333336,66.66666666666667
C0101,C0092,100.0,0.0
C0101,C0093,83.33333333333333,16.666666666666668
C0101,C0096,100.0,0.0
C0101,C0098,0.0,100.0
C0101,C0099,100.0,0.0
C0101,C0102,60.0,40.0
C0101,C0105,100.0,0.0
C0101,C0107,0.0,100.0
C0101,C0109,100.0,0.0
C0101,C0110,50.0,50.0
C0101,C0111,0.0,100.0
C0101,C0117,33.333333333333336,66.66666666666667
C0101,C0118,76.92307692307692,23.076923076923077
C0101,C0119,82.3529411764706,17.647058823529413
C0101,C0120,100.0,0.0
C0101,C0121,100.0,0.0
C0101,C0122,66.66666666666667,33.333333333333336
C0101,C0123,100.0,0.0
C0101,C0125,100.0,0.0
C0101,C0126,50.0,50.0
C0101,C0129,100.0,0.0
C0101,C0130,100.0,0.0
C0101,C0131,0.0,100.0
C0101,C0132,0.0,100.0
C0101,C0133,0.0,100.0
C0101,C0134,0.0,100.0
C0101,C0135,50.0,50.0
C0101,C0136,100.0,0.0
C0101,C0137,0.0,100.0
C0101,C0138,66.66666666666667,33.333333333333336
